Date / Time,City,Date,Month,Year
12/6/2011 0:10,Winnetka,12/6/2011,11-Dec,2011
12/5/2011 22:00,Monterey,12/5/2011,11-Dec,2011
12/5/2011 5:45,Laguna Hills,12/5/2011,11-Dec,2011
12/4/2011 18:17,Capitola,12/4/2011,11-Dec,2011
12/4/2011 3:05,National City,12/4/2011,11-Dec,2011
12/4/2011 1:35,Torrance,12/4/2011,11-Dec,2011
12/3/2011 2:30,Mojave,12/3/2011,11-Dec,2011
12/2/2011 17:20,Redding,12/2/2011,11-Dec,2011
12/1/2011 22:00,Palm Springs,12/1/2011,11-Dec,2011
12/1/2011 6:06,Bishop,12/1/2011,11-Dec,2011
11/30/2011 8:00,Santa Rosa,11/30/2011,11-Nov,2011
11/29/2011 19:30,Grass Valley,11/29/2011,11-Nov,2011
11/29/2011 18:30,Glendora,11/29/2011,11-Nov,2011
11/29/2011 17:00,Alameda,11/29/2011,11-Nov,2011
11/28/2011 3:05,Santa Monica,11/28/2011,11-Nov,2011
11/27/2011 5:45,El Monte,11/27/2011,11-Nov,2011
11/26/2011 20:45,Santa Barbara,11/26/2011,11-Nov,2011
11/26/2011 20:45,San Francisco,11/26/2011,11-Nov,2011
11/25/2011 21:55,Long Beach,11/25/2011,11-Nov,2011
11/25/2011 19:30,Chula Vista,11/25/2011,11-Nov,2011
11/24/2011 21:50,Visalia,11/24/2011,11-Nov,2011
11/24/2011 20:45,Lathrop,11/24/2011,11-Nov,2011
11/24/2011 20:29,San Diego,11/24/2011,11-Nov,2011
11/24/2011 18:00,San Jose,11/24/2011,11-Nov,2011
11/24/2011 0:01,Laguna Hills,11/24/2011,11-Nov,2011
11/23/2011 1:32,Geoje Island (South Korea),11/23/2011,11-Nov,2011
11/22/2011 18:00,Lomita,11/22/2011,11-Nov,2011
11/22/2011 18:00,Novato,11/22/2011,11-Nov,2011
11/22/2011 17:22,Fresno,11/22/2011,11-Nov,2011
11/21/2011 18:30,San Bernardino,11/21/2011,11-Nov,2011
11/21/2011 16:30,Palm Desert,11/21/2011,11-Nov,2011
11/21/2011 13:00,Visalia,11/21/2011,11-Nov,2011
11/21/2011 2:19,Woodland,11/21/2011,11-Nov,2011
11/21/2011 2:19,Woodland,11/21/2011,11-Nov,2011
11/20/2011 22:00,Wildomar,11/20/2011,11-Nov,2011
11/20/2011 20:30,Rescue,11/20/2011,11-Nov,2011
11/16/2011 23:00,Pittsburg,11/16/2011,11-Nov,2011
11/16/2011 20:30,Sacramento,11/16/2011,11-Nov,2011
11/16/2011 20:00,Temecula,11/16/2011,11-Nov,2011
11/16/2011 19:30,Madera,11/16/2011,11-Nov,2011
11/16/2011 5:38,San Bernardino,11/16/2011,11-Nov,2011
11/15/2011 20:45,Oroville,11/15/2011,11-Nov,2011
11/14/2011 18:50,San Bernardino,11/14/2011,11-Nov,2011
11/14/2011 14:07,San Fransisco,11/14/2011,11-Nov,2011
11/12/2011 20:00,Whittier (viewed from),11/12/2011,11-Nov,2011
11/12/2011 18:26,Rancho Cucamonga,11/12/2011,11-Nov,2011
11/11/2011 20:15,Harbor City,11/11/2011,11-Nov,2011
11/10/2011 17:05,Canyon Lake,11/10/2011,11-Nov,2011
11/10/2011 3:00,Malibu,11/10/2011,11-Nov,2011
11/9/2011 17:45,San Pedro,11/9/2011,11-Nov,2011
11/7/2011 18:30,Sebastopol,11/7/2011,11-Nov,2011
11/6/2011 18:35,Rohnert Park,11/6/2011,11-Nov,2011
11/6/2011 11:30,Northridge,11/6/2011,11-Nov,2011
11/6/2011 6:10,Tracy,11/6/2011,11-Nov,2011
11/5/2011 22:00,Capistrano Beach,11/5/2011,11-Nov,2011
11/5/2011 17:01,Santa Ana,11/5/2011,11-Nov,2011
11/3/2011 20:00,over many,11/3/2011,11-Nov,2011
11/3/2011 7:40,Anaheim,11/3/2011,11-Nov,2011
11/2/2011 15:50,Hermosa Beach,11/2/2011,11-Nov,2011
11/1/2011 1:15,San Francisco,11/1/2011,11-Nov,2011
10/31/2011 23:00,Lakeside,10/31/2011,11-Oct,2011
10/31/2011 19:30,Thousand Oaks,10/31/2011,11-Oct,2011
10/31/2011 19:20,Castro Valley,10/31/2011,11-Oct,2011
10/31/2011 19:15,Clovis,10/31/2011,11-Oct,2011
10/31/2011 6:45,Torrance,10/31/2011,11-Oct,2011
10/30/2011 20:00,Ripon,10/30/2011,11-Oct,2011
10/29/2011 23:46,San Leandro,10/29/2011,11-Oct,2011
10/29/2011 22:00,Encinitas,10/29/2011,11-Oct,2011
10/29/2011 10:30,Wrightwood,10/29/2011,11-Oct,2011
10/28/2011 21:00,Los Angeles,10/28/2011,11-Oct,2011
10/28/2011 18:20,Los Angeles (over lax),10/28/2011,11-Oct,2011
10/28/2011 13:45,Pacifica,10/28/2011,11-Oct,2011
10/28/2011 2:50,Norwalk,10/28/2011,11-Oct,2011
10/28/2011 2:00,Big Sur,10/28/2011,11-Oct,2011
10/28/2011 0:46,Redwood City (between San Fran and San Jose),10/28/2011,11-Oct,2011
10/27/2011 20:30,Penn Valley,10/27/2011,11-Oct,2011
10/26/2011 12:00,Malibu,10/26/2011,11-Oct,2011
10/25/2011 22:20,Vacaville,10/25/2011,11-Oct,2011
10/25/2011 21:30,vacaville,10/25/2011,11-Oct,2011
10/25/2011 20:25,Roseville,10/25/2011,11-Oct,2011
10/23/2011 0:00,Fairfield,10/23/2011,11-Oct,2011
10/23/2011 10:00,San Francisco,10/23/2011,11-Oct,2011
10/22/2011 19:30,Oakland,10/22/2011,11-Oct,2011
10/22/2011 14:15,Ventura County,10/22/2011,11-Oct,2011
10/22/2011 14:05,Ojai,10/22/2011,11-Oct,2011
10/22/2011 9:20,Los Angeles,10/22/2011,11-Oct,2011
10/22/2011 9:20,Los Angeles,10/22/2011,11-Oct,2011
10/21/2011 21:00,Monterey,10/21/2011,11-Oct,2011
10/21/2011 17:59,Emeryville,10/21/2011,11-Oct,2011
10/21/2011 6:00,Northridge,10/21/2011,11-Oct,2011
10/21/2011,Oakland,10/21/2011,11-Oct,2011
10/20/2011 20:30,Penn Valley,10/20/2011,11-Oct,2011
10/19/2011 19:30,San Francisco,10/19/2011,11-Oct,2011
10/18/2011 23:55,Turlock,10/18/2011,11-Oct,2011
10/18/2011 23:15,San Francisco,10/18/2011,11-Oct,2011
10/17/2011 19:45,El Dorado Hills,10/17/2011,11-Oct,2011
10/17/2011 19:28,Santa Rosa,10/17/2011,11-Oct,2011
10/17/2011 19:25,Gilroy,10/17/2011,11-Oct,2011
10/16/2011 18:08,Rosamond,10/16/2011,11-Oct,2011
10/15/2011 21:30,Glendora,10/15/2011,11-Oct,2011
10/15/2011 21:30,Glendora,10/15/2011,11-Oct,2011
10/15/2011 19:30,Fresno,10/15/2011,11-Oct,2011
10/14/2011 13:30,San Bernardino,10/14/2011,11-Oct,2011
10/9/2011 1:00,Sherman Oaks,10/9/2011,11-Oct,2011
10/8/2011 23:58,Redondo Beach,10/8/2011,11-Oct,2011
10/6/2011 22:05,San Diego,10/6/2011,11-Oct,2011
10/5/2011 22:30,Fresno,10/5/2011,11-Oct,2011
10/5/2011 20:45,Lake Elsinore,10/5/2011,11-Oct,2011
10/5/2011 0:00,Cypress,10/5/2011,11-Oct,2011
10/3/2011 4:35,Fresno,10/3/2011,11-Oct,2011
10/3/2011 4:00,Fullerton,10/3/2011,11-Oct,2011
10/2/2011 21:00,Simi Valley,10/2/2011,11-Oct,2011
10/1/2011 21:20,Carlsbad,10/1/2011,11-Oct,2011
10/1/2011 21:00,Hamburg,10/1/2011,11-Oct,2011
10/1/2011 16:00,Goshen,10/1/2011,11-Oct,2011
9/29/2011 19:35,Burbank,9/29/2011,11-Sep,2011
9/29/2011 5:00,Long Beach,9/29/2011,11-Sep,2011
9/28/2011 22:15,Sonoma,9/28/2011,11-Sep,2011
9/27/2011 19:20,Arcadia,9/27/2011,11-Sep,2011
9/26/2011 21:40,San Francisco,9/26/2011,11-Sep,2011
9/25/2011 21:00,Anaheim,9/25/2011,11-Sep,2011
9/25/2011 5:30,Westminster,9/25/2011,11-Sep,2011
9/24/2011 23:30,Lemoore,9/24/2011,11-Sep,2011
9/24/2011 22:38,Palm Desert,9/24/2011,11-Sep,2011
9/24/2011 21:30,Santa Barbara,9/24/2011,11-Sep,2011
9/22/2011 22:25,Vista,9/22/2011,11-Sep,2011
9/22/2011 19:20,"Laguna, Irvine, Costa Mesa",9/22/2011,11-Sep,2011
9/18/2011 22:30,Hayward,9/18/2011,11-Sep,2011
9/18/2011 22:00,Ukiah,9/18/2011,11-Sep,2011
9/18/2011 3:00,Martinez,9/18/2011,11-Sep,2011
9/17/2011 21:26,Joshua Tree,9/17/2011,11-Sep,2011
9/16/2011 22:45,Hollywood,9/16/2011,11-Sep,2011
9/16/2011 21:15,Wrightwood,9/16/2011,11-Sep,2011
9/16/2011 1:00,Matinez,9/16/2011,11-Sep,2011
9/15/2011 20:51,Costa Mesa,9/15/2011,11-Sep,2011
9/14/2011 21:00,Perris/Corona/San Clemente,9/14/2011,11-Sep,2011
9/14/2011 20:30,Lake Elsinore,9/14/2011,11-Sep,2011
9/14/2011 20:30,Lake Elsinore,9/14/2011,11-Sep,2011
9/14/2011 19:54,Ramona,9/14/2011,11-Sep,2011
9/14/2011 19:30,Palm Springs (north of),9/14/2011,11-Sep,2011
9/14/2011 6:45,Ojai,9/14/2011,11-Sep,2011
9/14/2011 0:00,Lodi,9/14/2011,11-Sep,2011
9/13/2011 19:30,Cathedral City,9/13/2011,11-Sep,2011
9/11/2011 20:00,Los Angeles,9/11/2011,11-Sep,2011
9/10/2011 23:20,Lincoln,9/10/2011,11-Sep,2011
9/10/2011 22:50,Landers,9/10/2011,11-Sep,2011
9/10/2011 19:30,Pebble Beach,9/10/2011,11-Sep,2011
9/9/2011 22:00,Chula Vista,9/9/2011,11-Sep,2011
9/9/2011 21:30,Chula Vista,9/9/2011,11-Sep,2011
9/9/2011 20:00,Santa Barbara,9/9/2011,11-Sep,2011
9/8/2011 22:03,Blythe,9/8/2011,11-Sep,2011
9/7/2011 0:00,Escondido,9/7/2011,11-Sep,2011
9/7/2011 9:00,Sacramento,9/7/2011,11-Sep,2011
9/7/2011 3:00,Hemet,9/7/2011,11-Sep,2011
9/5/2011 23:50,Morgan Hill,9/5/2011,11-Sep,2011
9/5/2011 22:30,Riverside,9/5/2011,11-Sep,2011
9/4/2011 23:30,Brea,9/4/2011,11-Sep,2011
9/4/2011 1:00,Visalia,9/4/2011,11-Sep,2011
9/3/2011 22:00,Mono Springs,9/3/2011,11-Sep,2011
9/3/2011 13:10,Pittsburg,9/3/2011,11-Sep,2011
9/2/2011 1:14,Sacramento,9/2/2011,11-Sep,2011
9/2/2011 1:10,Merced,9/2/2011,11-Sep,2011
8/31/2011 21:22,Castro Valley,8/31/2011,11-Aug,2011
8/31/2011 20:00,Sun Valley,8/31/2011,11-Aug,2011
8/30/2011 23:00,Long Beach,8/30/2011,11-Aug,2011
8/30/2011 21:00,Adelanto,8/30/2011,11-Aug,2011
8/29/2011 22:00,Lancaster,8/29/2011,11-Aug,2011
8/29/2011 12:30,Chula Vista,8/29/2011,11-Aug,2011
8/28/2011 23:15,Riverside,8/28/2011,11-Aug,2011
8/28/2011 17:45,Ventura,8/28/2011,11-Aug,2011
8/28/2011 16:50,Sacramento,8/28/2011,11-Aug,2011
8/27/2011 21:00,Atwater,8/27/2011,11-Aug,2011
8/27/2011 1:30,San Fernando,8/27/2011,11-Aug,2011
8/26/2011 22:00,Huntington Beach,8/26/2011,11-Aug,2011
8/26/2011 0:20,Sunland,8/26/2011,11-Aug,2011
8/25/2011 20:55,Fresno,8/25/2011,11-Aug,2011
8/24/2011 22:10,Laguna Niguel,8/24/2011,11-Aug,2011
8/24/2011 1:15,Bakersfield,8/24/2011,11-Aug,2011
8/23/2011 20:30,Hollister,8/23/2011,11-Aug,2011
8/22/2011 20:22,Whittier,8/22/2011,11-Aug,2011
8/21/2011 20:34,Discovery Bay,8/21/2011,11-Aug,2011
8/21/2011 20:30,Knightsen,8/21/2011,11-Aug,2011
8/21/2011 20:30,Temecula,8/21/2011,11-Aug,2011
8/21/2011 20:25,Oakley,8/21/2011,11-Aug,2011
8/21/2011 20:00,Temecula,8/21/2011,11-Aug,2011
8/21/2011 18:11,San Diego,8/21/2011,11-Aug,2011
8/21/2011 13:30,San Clemente,8/21/2011,11-Aug,2011
8/21/2011 9:30,Natomas,8/21/2011,11-Aug,2011
8/21/2011 8:35,Brentwood,8/21/2011,11-Aug,2011
8/20/2011 22:20,Ventura,8/20/2011,11-Aug,2011
8/20/2011 18:00,Fullerton,8/20/2011,11-Aug,2011
8/20/2011 8:32,Yucaipa,8/20/2011,11-Aug,2011
8/19/2011 22:02,Yuba City,8/19/2011,11-Aug,2011
8/18/2011 22:15,San Jose,8/18/2011,11-Aug,2011
8/18/2011 22:00,Santa Ana,8/18/2011,11-Aug,2011
8/18/2011 4:00,Long Beach,8/18/2011,11-Aug,2011
8/17/2011 21:00,Fontana,8/17/2011,11-Aug,2011
8/15/2011 23:00,Oakdale,8/15/2011,11-Aug,2011
8/15/2011 0:30,Dinkey Lakes Wilderness,8/15/2011,11-Aug,2011
8/14/2011 16:50,Alpine,8/14/2011,11-Aug,2011
8/14/2011 9:30,Auburn,8/14/2011,11-Aug,2011
8/14/2011,Firebaugh,8/14/2011,11-Aug,2011
8/13/2011 21:30,Truckee,8/13/2011,11-Aug,2011
8/13/2011 21:13,El Centro,8/13/2011,11-Aug,2011
8/13/2011 18:00,Carmichael,8/13/2011,11-Aug,2011
8/13/2011 4:00,Apple Valley,8/13/2011,11-Aug,2011
8/13/2011 1:55,Woodland Hills,8/13/2011,11-Aug,2011
8/13/2011 0:45,Fairfield,8/13/2011,11-Aug,2011
8/12/2011 21:00,Encinitas,8/12/2011,11-Aug,2011
8/12/2011 20:40,Twenty Nine Palms,8/12/2011,11-Aug,2011
8/12/2011 20:00,El Centro,8/12/2011,11-Aug,2011
8/12/2011 19:00,Temecula,8/12/2011,11-Aug,2011
8/12/2011 3:00,Napa,8/12/2011,11-Aug,2011
8/11/2011 20:00,Buena park,8/11/2011,11-Aug,2011
8/8/2011 22:50,Vista,8/8/2011,11-Aug,2011
8/8/2011 17:00,Norwalk,8/8/2011,11-Aug,2011
8/8/2011 0:00,Morada,8/8/2011,11-Aug,2011
8/8/2011 0:00,Felton,8/8/2011,11-Aug,2011
8/7/2011 23:00,El Cajon,8/7/2011,11-Aug,2011
8/7/2011 21:00,Big Sur,8/7/2011,11-Aug,2011
8/6/2011 20:45,Campbell,8/6/2011,11-Aug,2011
8/6/2011 20:34,Long Beach,8/6/2011,11-Aug,2011
8/6/2011 0:14,Canyon Lake,8/6/2011,11-Aug,2011
8/5/2011 22:15,Long Beach,8/5/2011,11-Aug,2011
8/4/2011 12:00,San Jose,8/4/2011,11-Aug,2011
8/3/2011 21:00,Mount Shasta,8/3/2011,11-Aug,2011
8/3/2011 20:52,Arcata,8/3/2011,11-Aug,2011
8/2/2011 22:30,Harbor City,8/2/2011,11-Aug,2011
8/2/2011 22:04,Riverside,8/2/2011,11-Aug,2011
8/2/2011 21:50,Lakeside,8/2/2011,11-Aug,2011
8/2/2011 21:35,Rocklin,8/2/2011,11-Aug,2011
8/1/2011 3:30,San Francisco,8/1/2011,11-Aug,2011
7/31/2011 23:30,Lakeside,7/31/2011,11-Jul,2011
7/31/2011 22:22,San Diego (ranch environment),7/31/2011,11-Jul,2011
7/30/2011 22:30,Bakersfield,7/30/2011,11-Jul,2011
7/30/2011 22:00,Squaw Valley,7/30/2011,11-Jul,2011
7/30/2011 20:30,Los Angeles,7/30/2011,11-Jul,2011
7/29/2011 22:00,Concord,7/29/2011,11-Jul,2011
7/28/2011 20:45,La Habra,7/28/2011,11-Jul,2011
7/25/2011 8:54,Oceanside,7/25/2011,11-Jul,2011
7/24/2011 20:00,Hemet,7/24/2011,11-Jul,2011
7/24/2011 1:00,Oxnard,7/24/2011,11-Jul,2011
7/23/2011 23:06,Anaheim,7/23/2011,11-Jul,2011
7/23/2011 21:00,Yucaipa,7/23/2011,11-Jul,2011
7/22/2011 21:45,Redlands,7/22/2011,11-Jul,2011
7/21/2011 22:30,Yucca Valley,7/21/2011,11-Jul,2011
7/21/2011 19:45,Hemet,7/21/2011,11-Jul,2011
7/21/2011 4:00,Redlands,7/21/2011,11-Jul,2011
7/20/2011 22:00,Paradise,7/20/2011,11-Jul,2011
7/20/2011 13:13,San Diego,7/20/2011,11-Jul,2011
7/19/2011 19:30,Richmond,7/19/2011,11-Jul,2011
7/19/2011 11:40,Folsom,7/19/2011,11-Jul,2011
7/19/2011 0:30,Salinas,7/19/2011,11-Jul,2011
7/18/2011 21:30,Turlock,7/18/2011,11-Jul,2011
7/18/2011 11:45,Los Banos (approx 10 miles east of),7/18/2011,11-Jul,2011
7/17/2011 2:35,Fresno (near; on Interstate 5),7/17/2011,11-Jul,2011
7/17/2011 2:30,Palomar Mountain,7/17/2011,11-Jul,2011
7/17/2011,Indio,7/17/2011,11-Jul,2011
7/16/2011 22:30,Apple Valley,7/16/2011,11-Jul,2011
7/15/2011 14:00,San Fernando Valley,7/15/2011,11-Jul,2011
7/14/2011 20:00,Keyes,7/14/2011,11-Jul,2011
7/13/2011 13:00,Coarsegold,7/13/2011,11-Jul,2011
7/11/2011 22:00,Oakdale,7/11/2011,11-Jul,2011
7/10/2011 20:00,West Hills,7/10/2011,11-Jul,2011
7/10/2011 15:40,East Los Angeles,7/10/2011,11-Jul,2011
7/9/2011 22:30,San Fernando,7/9/2011,11-Jul,2011
7/9/2011 21:40,Arcata,7/9/2011,11-Jul,2011
7/8/2011 2:20,Sacramento,7/8/2011,11-Jul,2011
7/5/2011 22:00,Fillmore,7/5/2011,11-Jul,2011
7/5/2011 17:15,San Jacinto,7/5/2011,11-Jul,2011
7/5/2011 5:59,Palm Desert,7/5/2011,11-Jul,2011
7/5/2011 0:38,Fresno,7/5/2011,11-Jul,2011
7/4/2011 23:45,San Pedro,7/4/2011,11-Jul,2011
7/4/2011 23:00,Arcata,7/4/2011,11-Jul,2011
7/4/2011 22:25,Elk Grove,7/4/2011,11-Jul,2011
7/4/2011 22:25,Redding,7/4/2011,11-Jul,2011
7/4/2011 21:45,Escondido/Valley Center,7/4/2011,11-Jul,2011
7/4/2011 21:37,Hawthorne,7/4/2011,11-Jul,2011
7/4/2011 21:30,El Cajon,7/4/2011,11-Jul,2011
7/4/2011 21:30,Ferndale,7/4/2011,11-Jul,2011
7/4/2011 21:28,West Hills,7/4/2011,11-Jul,2011
7/4/2011 21:25,Redond Beach,7/4/2011,11-Jul,2011
7/4/2011 21:15,Escondido/Valley Center,7/4/2011,11-Jul,2011
7/4/2011 20:53,Morgan Hill,7/4/2011,11-Jul,2011
7/4/2011 20:30,Ocean Beach,7/4/2011,11-Jul,2011
7/4/2011 8:00,Chino,7/4/2011,11-Jul,2011
7/3/2011 21:00,Fresno,7/3/2011,11-Jul,2011
7/3/2011 16:00,Burbank,7/3/2011,11-Jul,2011
7/2/2011 21:05,Ramona,7/2/2011,11-Jul,2011
7/1/2011 19:00,Temecula,7/1/2011,11-Jul,2011
7/1/2011 11:10,Seaside,7/1/2011,11-Jul,2011
7/1/2011 4:00,Woodland,7/1/2011,11-Jul,2011
6/30/2011 23:14,San Diego,6/30/2011,11-Jun,2011
6/29/2011 22:55,Visalia,6/29/2011,11-Jun,2011
6/29/2011 22:30,Rancho Palos Verdes,6/29/2011,11-Jun,2011
6/29/2011 22:19,Modesto,6/29/2011,11-Jun,2011
6/29/2011 22:15,Modesto,6/29/2011,11-Jun,2011
6/29/2011 21:00,San Diego,6/29/2011,11-Jun,2011
6/29/2011 4:00,Porterville,6/29/2011,11-Jun,2011
6/26/2011 22:00,Willits,6/26/2011,11-Jun,2011
6/25/2011 22:35,Fontana,6/25/2011,11-Jun,2011
6/24/2011 23:05,Citrus Heights,6/24/2011,11-Jun,2011
6/23/2011 21:00,San Geronimo,6/23/2011,11-Jun,2011
6/21/2011 23:00,Vacaville,6/21/2011,11-Jun,2011
6/21/2011 20:45,Simi Valley,6/21/2011,11-Jun,2011
6/21/2011 15:57,San Fernando Valley,6/21/2011,11-Jun,2011
6/21/2011 0:00,Santa Cruz,6/21/2011,11-Jun,2011
6/20/2011 22:00,Mountain View,6/20/2011,11-Jun,2011
6/20/2011 16:10,North Hills,6/20/2011,11-Jun,2011
6/18/2011 17:20,Spring Valley,6/18/2011,11-Jun,2011
6/17/2011 22:45,Redondo Beach,6/17/2011,11-Jun,2011
6/16/2011 21:00,Anaheim,6/16/2011,11-Jun,2011
6/16/2011,Redding,6/16/2011,11-Jun,2011
6/15/2011 11:20,Santa Rosa,6/15/2011,11-Jun,2011
6/14/2011 21:15,Pinole,6/14/2011,11-Jun,2011
6/11/2011 16:00,San pedro,6/11/2011,11-Jun,2011
6/10/2011 23:20,Antioch,6/10/2011,11-Jun,2011
6/7/2011 11:00,Rancho Mirage,6/7/2011,11-Jun,2011
6/6/2011 22:05,Apple Valley (above),6/6/2011,11-Jun,2011
6/4/2011 22:30,Vacaville,6/4/2011,11-Jun,2011
6/4/2011 9:00,Downey,6/4/2011,11-Jun,2011
6/3/2011 13:45,Solvang,6/3/2011,11-Jun,2011
6/3/2011 7:00,Sun Valley,6/3/2011,11-Jun,2011
6/2/2011 23:30,Arcata,6/2/2011,11-Jun,2011
6/2/2011 20:00,Upland,6/2/2011,11-Jun,2011
6/2/2011 1:19,Montclair,6/2/2011,11-Jun,2011
6/1/2011 18:10,Elk Grove,6/1/2011,11-Jun,2011
5/30/2011 19:45,Huntington Beach,5/30/2011,11-May,2011
5/30/2011 16:15,Redding,5/30/2011,11-May,2011
5/29/2011 22:10,Fremont,5/29/2011,11-May,2011
5/29/2011 17:00,Modesto,5/29/2011,11-May,2011
5/28/2011 2:00,Huntington Beach,5/28/2011,11-May,2011
5/24/2011 22:15,San Leandro,5/24/2011,11-May,2011
5/24/2011 14:56,San Diego,5/24/2011,11-May,2011
5/24/2011 11:05,Lakeside,5/24/2011,11-May,2011
5/22/2011 19:01,El Segundo,5/22/2011,11-May,2011
5/20/2011 22:30,Woodland Hills,5/20/2011,11-May,2011
5/20/2011 21:50,Lincoln,5/20/2011,11-May,2011
5/19/2011 21:15,Arcata,5/19/2011,11-May,2011
5/19/2011 2:11,Hayward,5/19/2011,11-May,2011
5/16/2011 0:00,Fullerton,5/16/2011,11-May,2011
5/15/2011 11:00,Fontanna,5/15/2011,11-May,2011
5/15/2011 10:20,Buena Park,5/15/2011,11-May,2011
5/13/2011 1:20,Hermosa Beach,5/13/2011,11-May,2011
5/11/2011 22:35,Escondido,5/11/2011,11-May,2011
5/11/2011 4:00,North Palm Springs,5/11/2011,11-May,2011
5/11/2011 3:35,Red Bluff,5/11/2011,11-May,2011
5/10/2011 0:00,Palo Alto,5/10/2011,11-May,2011
5/9/2011 22:45,Nice,5/9/2011,11-May,2011
5/9/2011 9:35,Sacramento,5/9/2011,11-May,2011
5/9/2011 2:00,Palo Cedro,5/9/2011,11-May,2011
5/8/2011 22:45,Walnut Creek,5/8/2011,11-May,2011
5/8/2011 22:30,Comptche,5/8/2011,11-May,2011
5/8/2011 15:30,Oroville,5/8/2011,11-May,2011
5/8/2011 3:30,Visalia,5/8/2011,11-May,2011
5/7/2011 2:30,Sacramento,5/7/2011,11-May,2011
5/6/2011 21:45,Mendocino,5/6/2011,11-May,2011
5/6/2011 20:56,Topanga Canyon,5/6/2011,11-May,2011
5/4/2011 22:45,San Francisco,5/4/2011,11-May,2011
5/3/2011 21:30,San Jose,5/3/2011,11-May,2011
5/3/2011 21:20,Venice,5/3/2011,11-May,2011
5/3/2011 21:16,Woodland Hills,5/3/2011,11-May,2011
5/3/2011 21:10,Upland,5/3/2011,11-May,2011
5/3/2011 21:00,Redwood City,5/3/2011,11-May,2011
5/2/2011 21:30,Santa Monica,5/2/2011,11-May,2011
5/2/2011 21:00,Santa Monica,5/2/2011,11-May,2011
5/1/2011 16:59,San Jose,5/1/2011,11-May,2011
4/30/2011 16:00,Mojave Desert,4/30/2011,11-Apr,2011
4/29/2011 20:45,San Jose,4/29/2011,11-Apr,2011
4/29/2011 20:40,San Jose,4/29/2011,11-Apr,2011
4/28/2011 21:40,Los Angeles,4/28/2011,11-Apr,2011
4/26/2011 23:10,San Jose,4/26/2011,11-Apr,2011
4/26/2011 0:30,Pacoima/Tujunga,4/26/2011,11-Apr,2011
4/25/2011 20:00,Carpinteria,4/25/2011,11-Apr,2011
4/25/2011 20:00,Carpinteria,4/25/2011,11-Apr,2011
4/24/2011 0:00,Fullerton,4/24/2011,11-Apr,2011
4/23/2011 20:35,Orland,4/23/2011,11-Apr,2011
4/23/2011 20:22,Lodi,4/23/2011,11-Apr,2011
4/22/2011 0:00,Hollister,4/22/2011,11-Apr,2011
4/21/2011 10:00,Fort Bragg,4/21/2011,11-Apr,2011
4/20/2011 19:02,Corona,4/20/2011,11-Apr,2011
4/20/2011 9:00,Point Mugu,4/20/2011,11-Apr,2011
4/20/2011 1:39,Bishop,4/20/2011,11-Apr,2011
4/17/2011 20:58,Armona,4/17/2011,11-Apr,2011
4/17/2011 1:45,Santa Clara,4/17/2011,11-Apr,2011
4/16/2011 20:00,Rancho Cucamonga,4/16/2011,11-Apr,2011
4/16/2011 19:37,Running Springs,4/16/2011,11-Apr,2011
4/15/2011 21:45,San Diego,4/15/2011,11-Apr,2011
4/15/2011 18:30,Chico,4/15/2011,11-Apr,2011
4/15/2011 14:57,San Jose,4/15/2011,11-Apr,2011
4/14/2011 21:30,Rosamond,4/14/2011,11-Apr,2011
4/14/2011 21:30,San Diego,4/14/2011,11-Apr,2011
4/14/2011 21:30,Desert Hot Springs,4/14/2011,11-Apr,2011
4/14/2011 21:26,Santa Barbara,4/14/2011,11-Apr,2011
4/14/2011 21:25,Visalia,4/14/2011,11-Apr,2011
4/14/2011 21:25,Valley acres,4/14/2011,11-Apr,2011
4/14/2011 21:25,Valley Acres,4/14/2011,11-Apr,2011
4/14/2011 21:20,Solana Beach,4/14/2011,11-Apr,2011
4/14/2011 21:00,Banning,4/14/2011,11-Apr,2011
4/14/2011 21:00,La Puente,4/14/2011,11-Apr,2011
4/14/2011 17:00,Janesville,4/14/2011,11-Apr,2011
4/12/2011 22:00,Rosamond,4/12/2011,11-Apr,2011
4/11/2011 1:08,Los Angeles,4/11/2011,11-Apr,2011
4/10/2011 23:00,Stockton,4/10/2011,11-Apr,2011
4/9/2011 1:00,Fortuna,4/9/2011,11-Apr,2011
4/8/2011 21:00,Huntington Beach,4/8/2011,11-Apr,2011
4/8/2011 3:00,Corning,4/8/2011,11-Apr,2011
4/8/2011,Garden Grove,4/8/2011,11-Apr,2011
4/5/2011 22:00,San Francisco,4/5/2011,11-Apr,2011
4/5/2011 20:40,Vacaville,4/5/2011,11-Apr,2011
4/5/2011 20:00,La Jolla,4/5/2011,11-Apr,2011
4/5/2011 18:25,Simi valley,4/5/2011,11-Apr,2011
4/5/2011 11:30,West Covina,4/5/2011,11-Apr,2011
4/4/2011 23:27,Buellton,4/4/2011,11-Apr,2011
4/4/2011 20:41,Venice,4/4/2011,11-Apr,2011
4/4/2011 6:00,Orange,4/4/2011,11-Apr,2011
4/4/2011 3:00,Venice,4/4/2011,11-Apr,2011
4/3/2011 23:45,San Bernardino,4/3/2011,11-Apr,2011
4/3/2011 22:15,Boulder Creek,4/3/2011,11-Apr,2011
4/2/2011 0:01,Escondido,4/2/2011,11-Apr,2011
4/1/2011 20:30,Natomas,4/1/2011,11-Apr,2011
3/31/2011 0:15,Escondido,3/31/2011,11-Mar,2011
3/30/2011 21:00,Chico,3/30/2011,11-Mar,2011
